id,file_name,duration,language
17800,na_noticiero-06-07-2022_462370.0-463040.0,0 s,na
17801,na_noticiero-06-07-2022_476030.0-476780.0,0 s,na
17802,na_noticiero-06-07-2022_478900.0-481460.0,2 s,na
17803,na_noticiero-06-07-2022_487020.0-487700.0,0 s,na
17804,na_noticiero-06-07-2022_490950.0-491860.0,0 s,na
17805,na_noticiero-06-07-2022_493330.0-493910.0,0 s,na
17806,na_noticiero-06-07-2022_495820.0-496590.0,0 s,na
17807,na_noticiero-06-07-2022_503890.0-504540.0,0 s,na
17808,na_noticiero-06-07-2022_507510.0-508350.0,0 s,na
17809,na_noticiero-06-07-2022_513840.00000000006-514450.00000000006,0 s,na
17810,na_noticiero-06-07-2022_517260.0-518570.00000000006,1 s,na
17811,na_noticiero-06-07-2022_522090.00000000006-522659.0,0 s,na
17812,na_noticiero-06-07-2022_526330.0-526920.0,0 s,na
17813,na_noticiero-06-07-2022_533550.0-538820.0,5 s,na
17814,na_noticiero-06-07-2022_538820.0-558010.0,19 s,na
17815,na_noticiero-06-07-2022_558010.0-560020.0,2 s,na
17816,na_noticiero-06-07-2022_566220.0-566810.0,0 s,na
17817,na_noticiero-06-07-2022_573290.0-573970.0,0 s,na
17818,na_noticiero-06-07-2022_578100.0-578630.0,0 s,na
17819,na_noticiero-06-07-2022_581600.0-582160.0,0 s,na
17820,na_noticiero-06-07-2022_582960.0-583550.0,0 s,na
17821,na_noticiero-06-07-2022_590820.0-591430.0,0 s,na
17822,na_noticiero-06-07-2022_591430.0-592550.0,1 s,na
17823,na_noticiero-06-07-2022_597520.0-598340.0,0 s,na
17824,na_noticiero-06-07-2022_602330.0-603110.0,0 s,na
17825,na_noticiero-06-07-2022_606160.0-606700.0,0 s,na
17826,na_noticiero-06-07-2022_617650.0-618490.0,0 s,na
17827,na_noticiero-06-07-2022_620490.0-621870.0,1 s,na
17828,na_noticiero-06-07-2022_621870.0-623070.0,1 s,na
17829,na_noticiero-06-07-2022_632060.0-632680.0,0 s,na
17830,na_noticiero-06-07-2022_638860.0-639400.0,0 s,na
17831,na_noticiero-06-07-2022_650270.0-650800.0,0 s,na
17832,na_noticiero-06-07-2022_651960.0-652470.0,0 s,na
17833,na_noticiero-06-07-2022_664890.0-665470.0,0 s,na
17834,na_noticiero-06-07-2022_674220.0-674830.0,0 s,na
17835,na_noticiero-06-07-2022_685590.0-686160.0,0 s,na
17836,na_noticiero-06-07-2022_691860.0-692410.0,0 s,na
17837,na_noticiero-06-07-2022_696650.0-705280.0,8 s,na
17838,na_noticiero-06-07-2022_705280.0-707450.0,2 s,na
17839,na_noticiero-06-07-2022_713590.0-714110.0,0 s,na
17840,na_noticiero-06-07-2022_717290.0-717850.0,0 s,na
17841,na_noticiero-06-07-2022_724840.0-725520.0,0 s,na
17842,na_noticiero-06-07-2022_725520.0-726040.0,0 s,na
17843,na_noticiero-06-07-2022_729460.0-729990.0,0 s,na
17844,na_noticiero-06-07-2022_734220.0-734780.0,0 s,na
17845,na_noticiero-06-07-2022_743870.0-744380.0,0 s,na
17846,na_noticiero-06-07-2022_744380.0-745510.0,1 s,na
17847,na_noticiero-06-07-2022_745510.0-746050.0,0 s,na
17848,na_noticiero-06-07-2022_750190.0-750770.0,0 s,na
17849,na_noticiero-06-07-2022_757640.0-770500.0,12 s,na
17850,na_noticiero-06-07-2022_793430.0-793960.0,0 s,na
17851,na_noticiero-06-07-2022_799530.0-800180.0,0 s,na
17852,na_noticiero-06-07-2022_806380.0-813750.0,7 s,na
17853,na_noticiero-06-07-2022_839900.0-840480.0,0 s,na
17854,na_noticiero-06-07-2022_844810.0-845530.0,0 s,na
17855,na_noticiero-06-07-2022_86240.0-92670.0,6 s,na
17856,na_noticiero-06-07-2022_879040.0-884030.0,4 s,na
17857,na_noticiero-06-07-2022_892740.0-894310.0,1 s,na
17858,na_noticiero-06-07-2022_92670.0-93200.0,0 s,na
17859,na_noticiero-06-07-2022_931340.0-931860.0,0 s,na
17860,na_noticiero-06-07-2022_93200.0-94060.0,0 s,na
17861,na_noticiero-06-07-2022_940050.0-940580.0,0 s,na
17862,na_noticiero-06-07-2022_94060.0-107990.0,13 s,na
17863,na_noticiero-06-07-2022_959240.0-959970.0,0 s,na
17864,na_noticiero-06-07-2022_972170.0-972720.0,0 s,na
17865,na_noticiero-06-07-2022_978350.0-978910.0,0 s,na
17866,na_noticiero-06-07-2022_983260.0-983780.0,0 s,na
17867,na_noticiero-06-07-2022_990480.0-991040.0,0 s,na
17868,na_noticiero-06-07-2022_994990.0-995500.0,0 s,na
17869,na_noticiero-06-07-2022_998950.0-999840.0,0 s,na
17870,na_noticiero-08-04-2022_1047170.0000000001-1051840.0,4 s,na
17871,na_noticiero-08-04-2022_1051840.0-1055510.0,3 s,na
17872,na_noticiero-08-04-2022_1090790.0-1091330.0,0 s,na
17873,na_noticiero-08-04-2022_1100160.0-1100700.0,0 s,na
17874,na_noticiero-08-04-2022_111450.0-112230.0,0 s,na
17875,na_noticiero-08-04-2022_1118180.0-1118850.0,0 s,na
17876,na_noticiero-08-04-2022_1124690.0-1125210.0,0 s,na
17877,na_noticiero-08-04-2022_115970.0-116490.0,0 s,na
17878,na_noticiero-08-04-2022_1210410.0-1211910.0,1 s,na
17879,na_noticiero-08-04-2022_1229040.0-1234450.0,5 s,na
17880,na_noticiero-08-04-2022_1234450.0-1236910.0,2 s,na
17881,na_noticiero-08-04-2022_130600.0-131390.0,0 s,na
17882,na_noticiero-08-04-2022_144010.0-144620.0,0 s,na
17883,na_noticiero-08-04-2022_163000.0-163530.0,0 s,na
17884,na_noticiero-08-04-2022_177690.0-178270.0,0 s,na
17885,na_noticiero-08-04-2022_179420.0-180220.0,0 s,na
17886,na_noticiero-08-04-2022_196090.0-196830.0,0 s,na
17887,na_noticiero-08-04-2022_198940.0-199560.0,0 s,na
17888,na_noticiero-08-04-2022_20190.0-21690.0,1 s,na
17889,na_noticiero-08-04-2022_207700.0-208240.0,0 s,na
17890,na_noticiero-08-04-2022_218270.0-218820.0,0 s,na
17891,na_noticiero-08-04-2022_23180.0-24850.0,1 s,na
17892,na_noticiero-08-04-2022_256579.0-257120.0,0 s,na
17893,na_noticiero-08-04-2022_270250.0-275710.0,5 s,na
17894,na_noticiero-08-04-2022_275710.0-277950.0,2 s,na
17895,na_noticiero-08-04-2022_277950.0-279020.0,1 s,na
17896,na_noticiero-08-04-2022_279020.0-287460.0,8 s,na
17897,na_noticiero-08-04-2022_295300.0-295930.0,0 s,na
17898,na_noticiero-08-04-2022_302140.0-302780.0,0 s,na
17899,na_noticiero-08-04-2022_311070.0-311600.0,0 s,na
17900,na_noticiero-08-04-2022_316370.0-317020.0,0 s,na
17901,na_noticiero-08-04-2022_330460.0-331060.0,0 s,na
17902,na_noticiero-08-04-2022_357570.0-358100.0,0 s,na
17903,na_noticiero-08-04-2022_364210.0-364950.0,0 s,na
17904,na_noticiero-08-04-2022_377180.0-377760.0,0 s,na
17905,na_noticiero-08-04-2022_381970.0-382500.0,0 s,na
17906,na_noticiero-08-04-2022_38870.0-44360.0,5 s,na
17907,na_noticiero-08-04-2022_393290.0-393850.0,0 s,na
17908,na_noticiero-08-04-2022_471090.0-471740.0,0 s,na
17909,na_noticiero-08-04-2022_483900.0-484720.0,0 s,na
17910,na_noticiero-08-04-2022_488230.0-488750.0,0 s,na
17911,na_noticiero-08-04-2022_539970.0-540530.0,0 s,na
17912,na_noticiero-08-04-2022_639520.0-640070.0,0 s,na
17913,na_noticiero-08-04-2022_657400.0-657980.0,0 s,na
17914,na_noticiero-08-04-2022_688690.0-689430.0,0 s,na
17915,na_noticiero-08-04-2022_689430.0-693270.0,3 s,na
17916,na_noticiero-08-04-2022_696640.0-697190.0,0 s,na
17917,na_noticiero-08-04-2022_711860.0-712370.0,0 s,na
17918,na_noticiero-08-04-2022_715680.0-716190.0,0 s,na
17919,na_noticiero-08-04-2022_717580.0-718140.0,0 s,na
17920,na_noticiero-08-04-2022_774190.0-774950.0,0 s,na
17921,na_noticiero-08-04-2022_784930.0-785520.0,0 s,na
17922,na_noticiero-08-04-2022_805350.0-805870.0,0 s,na
17923,na_noticiero-08-04-2022_807110.0-808070.0,0 s,na
17924,na_noticiero-08-04-2022_808070.0-808640.0,0 s,na
17925,na_noticiero-08-04-2022_808640.0-813670.0,5 s,na
17926,na_noticiero-08-04-2022_813670.0-815160.0,1 s,na
17927,na_noticiero-08-04-2022_818380.0-819950.0,1 s,na
17928,na_noticiero-08-04-2022_823330.0-823980.0,0 s,na
17929,na_noticiero-08-04-2022_827140.0-827710.0,0 s,na
17930,na_noticiero-08-04-2022_830970.0-831580.0,0 s,na
17931,na_noticiero-08-04-2022_83400.0-89810.0,6 s,na
17932,na_noticiero-08-04-2022_848450.0-848980.0,0 s,na
17933,na_noticiero-08-04-2022_858770.0-859450.0,0 s,na
17934,na_noticiero-08-04-2022_866910.0-867440.0,0 s,na
17935,na_noticiero-08-04-2022_874140.0-880090.0,5 s,na
17936,na_noticiero-08-04-2022_89810.0-90430.0,0 s,na
17937,na_noticiero-08-04-2022_90430.0-91510.0,1 s,na
17938,na_noticiero-08-04-2022_91510.0-101140.0,9 s,na
17939,na_noticiero-08-06-2022_1020450.0-1020980.0,0 s,na
17940,na_noticiero-08-06-2022_102330.0-103980.0,1 s,na
17941,na_noticiero-08-06-2022_1025380.0000000001-1026040.0,0 s,na
17942,na_noticiero-08-06-2022_1031699.0000000001-1032650.0000000001,0 s,na
17943,na_noticiero-08-06-2022_1032650.0000000001-1047420.0000000001,14 s,na
17944,na_noticiero-08-06-2022_1053470.0-1054010.0,0 s,na
17945,na_noticiero-08-06-2022_1072130.0-1072660.0,0 s,na
17946,na_noticiero-08-06-2022_1089090.0-1089670.0,0 s,na
17947,na_noticiero-08-06-2022_1106420.0-1114010.0,7 s,na
17948,na_noticiero-08-06-2022_126590.0-127270.0,0 s,na
17949,na_noticiero-08-06-2022_1330190.0-1334050.0,3 s,na
17950,na_noticiero-08-06-2022_135610.0-136200.0,0 s,na
17951,na_noticiero-08-06-2022_1369480.0-1372310.0,2 s,na
17952,na_noticiero-08-06-2022_1383790.0-1393840.0,10 s,na
17953,na_noticiero-08-06-2022_139050.0-139680.0,0 s,na
17954,na_noticiero-08-06-2022_1393840.0-1394850.0,1 s,na
17955,na_noticiero-08-06-2022_1394850.0-1405800.0,10 s,na
17956,na_noticiero-08-06-2022_1405800.0-1406670.0,0 s,na
17957,na_noticiero-08-06-2022_142410.0-146890.0,4 s,na
17958,na_noticiero-08-06-2022_1429050.0-1429570.0,0 s,na
17959,na_noticiero-08-06-2022_1440070.0-1440580.0,0 s,na
17960,na_noticiero-08-06-2022_1463300.0-1463810.0,0 s,na
17961,na_noticiero-08-06-2022_146890.0-147870.0,0 s,na
17962,na_noticiero-08-06-2022_1485930.0-1487020.0,1 s,na
17963,na_noticiero-08-06-2022_1487020.0-1487540.0,0 s,na
17964,na_noticiero-08-06-2022_1497080.0-1498030.0,0 s,na
17965,na_noticiero-08-06-2022_1504720.0-1509990.0,5 s,na
17966,na_noticiero-08-06-2022_1509990.0-1511600.0,1 s,na
17967,na_noticiero-08-06-2022_1524080.0-1524620.0,0 s,na
17968,na_noticiero-08-06-2022_1533890.0-1534470.0,0 s,na
17969,na_noticiero-08-06-2022_1549690.0-1550340.0,0 s,na
17970,na_noticiero-08-06-2022_1562180.0-1563020.0,0 s,na
17971,na_noticiero-08-06-2022_158090.0-158720.0,0 s,na
17972,na_noticiero-08-06-2022_1592380.0-1592890.0,0 s,na
17973,na_noticiero-08-06-2022_1598200.0-1598710.0,0 s,na
17974,na_noticiero-08-06-2022_1605290.0-1605830.0,0 s,na
17975,na_noticiero-08-06-2022_161440.0-162080.0,0 s,na
17976,na_noticiero-08-06-2022_1619690.0-1620200.0,0 s,na
17977,na_noticiero-08-06-2022_1633670.0-1634250.0,0 s,na
17978,na_noticiero-08-06-2022_1643600.0-1644120.0,0 s,na
17979,na_noticiero-08-06-2022_1649070.0-1654650.0,5 s,na
17980,na_noticiero-08-06-2022_1654650.0-1655260.0,0 s,na
17981,na_noticiero-08-06-2022_1662060.0-1662590.0,0 s,na
17982,na_noticiero-08-06-2022_166490.0-171200.0,4 s,na
17983,na_noticiero-08-06-2022_1665680.0-1666280.0,0 s,na
17984,na_noticiero-08-06-2022_171200.0-172150.0,0 s,na
17985,na_noticiero-08-06-2022_1716860.0-1717400.0,0 s,na
17986,na_noticiero-08-06-2022_1730520.0-1731390.0,0 s,na
17987,na_noticiero-08-06-2022_1731390.0-1735770.0,4 s,na
17988,na_noticiero-08-06-2022_178930.0-179440.0,0 s,na
17989,na_noticiero-08-06-2022_201500.0-206330.0,4 s,na
17990,na_noticiero-08-06-2022_225260.0-233350.0,8 s,na
17991,na_noticiero-08-06-2022_241490.0-242210.0,0 s,na
17992,na_noticiero-08-06-2022_251530.0-252360.0,0 s,na
17993,na_noticiero-08-06-2022_270210.0-270730.0,0 s,na
17994,na_noticiero-08-06-2022_302800.0-303460.0,0 s,na
17995,na_noticiero-08-06-2022_303460.0-308710.0,5 s,na
17996,na_noticiero-08-06-2022_313950.0-314550.0,0 s,na
17997,na_noticiero-08-06-2022_316730.0-317440.0,0 s,na
17998,na_noticiero-08-06-2022_319910.0-320590.0,0 s,na
17999,na_noticiero-08-06-2022_323780.0-324360.0,0 s,na
18000,na_noticiero-08-06-2022_330070.0-330830.0,0 s,na
18001,na_noticiero-08-06-2022_335280.0-335910.0,0 s,na
18002,na_noticiero-08-06-2022_339680.0-340750.0,1 s,na
18003,na_noticiero-08-06-2022_343750.0-344520.0,0 s,na
18004,na_noticiero-08-06-2022_350280.0-350880.0,0 s,na
18005,na_noticiero-08-06-2022_353840.0-354460.0,0 s,na
18006,na_noticiero-08-06-2022_356360.0-357130.0,0 s,na
18007,na_noticiero-08-06-2022_358180.0-358730.0,0 s,na
18008,na_noticiero-08-06-2022_360240.0-360900.0,0 s,na
18009,na_noticiero-08-06-2022_373460.0-374170.0,0 s,na
18010,na_noticiero-08-06-2022_375250.0-376100.0,0 s,na
18011,na_noticiero-08-06-2022_379230.0-380060.0,0 s,na
18012,na_noticiero-08-06-2022_384970.0-385920.0,0 s,na
18013,na_noticiero-08-06-2022_390690.0-391380.0,0 s,na
18014,na_noticiero-08-06-2022_395510.0-396310.0,0 s,na
18015,na_noticiero-08-06-2022_399990.0-400530.0,0 s,na
18016,na_noticiero-08-06-2022_403020.0-403670.0,0 s,na
18017,na_noticiero-08-06-2022_408110.0-408880.0,0 s,na
18018,na_noticiero-08-06-2022_413540.0-414100.0,0 s,na
18019,na_noticiero-08-06-2022_419280.0-422400.0,3 s,na
18020,na_noticiero-08-06-2022_41960.0-47460.0,5 s,na
18021,na_noticiero-08-06-2022_433000.0-433710.0,0 s,na
18022,na_noticiero-08-06-2022_435730.0-436540.0,0 s,na
18023,na_noticiero-08-06-2022_442850.0-443810.0,0 s,na
18024,na_noticiero-08-06-2022_447360.0-447950.0,0 s,na
18025,na_noticiero-08-06-2022_448570.0-449110.0,0 s,na
18026,na_noticiero-08-06-2022_451650.0-452560.0,0 s,na
18027,na_noticiero-08-06-2022_455660.0-456450.0,0 s,na
18028,na_noticiero-08-06-2022_467860.0-468540.0,0 s,na
18029,na_noticiero-08-06-2022_479300.0-479910.0,0 s,na
18030,na_noticiero-08-06-2022_483550.0-484250.0,0 s,na
18031,na_noticiero-08-06-2022_497700.0-498460.0,0 s,na
18032,na_noticiero-08-06-2022_505770.0-512020.0,6 s,na
18033,na_noticiero-08-06-2022_512020.0-527980.0,15 s,na
18034,na_noticiero-08-06-2022_527980.0-528650.0,0 s,na
18035,na_noticiero-08-06-2022_528650.0-530510.0,1 s,na
18036,na_noticiero-08-06-2022_535170.0-536050.0,0 s,na
18037,na_noticiero-08-06-2022_542410.0-542960.0,0 s,na
18038,na_noticiero-08-06-2022_550910.0-551440.0,0 s,na
18039,na_noticiero-08-06-2022_565430.0-566180.0,0 s,na
18040,na_noticiero-08-06-2022_579880.0-580410.0,0 s,na
18041,na_noticiero-08-06-2022_582920.0-583660.0,0 s,na
18042,na_noticiero-08-06-2022_616470.0-617460.0,0 s,na
18043,na_noticiero-08-06-2022_618880.0-619390.0,0 s,na
18044,na_noticiero-08-06-2022_628600.0-629110.0,0 s,na
18045,na_noticiero-08-06-2022_639890.0-640520.0,0 s,na
18046,na_noticiero-08-06-2022_651820.0-652580.0,0 s,na
18047,na_noticiero-08-06-2022_658010.0-658580.0,0 s,na
18048,na_noticiero-08-06-2022_669020.0-677410.0,8 s,na
18049,na_noticiero-08-06-2022_677410.0-679150.0,1 s,na
18050,na_noticiero-08-06-2022_686090.0-686910.0,0 s,na
18051,na_noticiero-08-06-2022_690780.0-692250.0,1 s,na
18052,na_noticiero-08-06-2022_694270.0-694830.0,0 s,na
18053,na_noticiero-08-06-2022_701840.0-702430.0,0 s,na
18054,na_noticiero-08-06-2022_711950.0-722650.0,10 s,na
18055,na_noticiero-08-06-2022_722650.0-725860.0,3 s,na
18056,na_noticiero-08-06-2022_727020.0-727540.0,0 s,na
18057,na_noticiero-08-06-2022_733120.0-733800.0,0 s,na
18058,na_noticiero-08-06-2022_740310.0-740930.0,0 s,na
18059,na_noticiero-08-06-2022_755420.0-756130.0,0 s,na
18060,na_noticiero-08-06-2022_759890.0-760490.0,0 s,na
18061,na_noticiero-08-06-2022_763660.0-764180.0,0 s,na
18062,na_noticiero-08-06-2022_777930.0-778540.0,0 s,na
18063,na_noticiero-08-06-2022_782980.0-783540.0,0 s,na
18064,na_noticiero-08-06-2022_785700.0-786460.0,0 s,na
18065,na_noticiero-08-06-2022_793740.0-794390.0,0 s,na
18066,na_noticiero-08-06-2022_798810.0-799360.0,0 s,na
18067,na_noticiero-08-06-2022_802310.0-802910.0,0 s,na
18068,na_noticiero-08-06-2022_86490.0-92920.0,6 s,na
18069,na_noticiero-08-06-2022_866040.0-866570.0,0 s,na
18070,na_noticiero-08-06-2022_868100.0-868710.0,0 s,na
18071,na_noticiero-08-06-2022_876880.0-877450.0,0 s,na
18072,na_noticiero-08-06-2022_892040.0-892730.0,0 s,na
18073,na_noticiero-08-06-2022_901570.0-902190.0,0 s,na
18074,na_noticiero-08-06-2022_902840.0-903360.0,0 s,na
18075,na_noticiero-08-06-2022_913180.0-913840.0,0 s,na
18076,na_noticiero-08-06-2022_915550.0-919860.0,4 s,na
18077,na_noticiero-08-06-2022_92920.0-93450.0,0 s,na
18078,na_noticiero-08-06-2022_931470.0-933000.0,1 s,na
18079,na_noticiero-08-06-2022_933000.0-945230.0,12 s,na
18080,na_noticiero-08-06-2022_93450.0-102330.0,8 s,na
18081,na_noticiero-08-06-2022_945230.0-947300.0,2 s,na
18082,na_noticiero-08-06-2022_954600.0-955150.0,0 s,na
18083,na_noticiero-08-06-2022_961400.0-961990.0,0 s,na
18084,na_noticiero-08-06-2022_968550.0-969090.0,0 s,na
18085,na_noticiero-08-06-2022_972860.0-973400.0,0 s,na
18086,na_noticiero-08-06-2022_978850.0-979470.0,0 s,na
18087,na_noticiero-08-06-2022_993330.0-993880.0,0 s,na
18088,na_noticiero-08-06-2022_999220.0-999770.0,0 s,na
18089,na_noticiero-10-06-2020_0.0-4440.0,4 s,na
18090,na_noticiero-10-06-2020_1013560.0-1014330.0,0 s,na
18091,na_noticiero-10-06-2020_102190.0-102770.0,0 s,na
18092,na_noticiero-10-06-2020_1032709.0000000001-1033300.0,0 s,na
18093,na_noticiero-10-06-2020_1033300.0-1044390.0000000001,11 s,na
18094,na_noticiero-10-06-2020_1093740.0-1098600.0,4 s,na
18095,na_noticiero-10-06-2020_109600.0-110370.0,0 s,na
18096,na_noticiero-10-06-2020_1098600.0-1101650.0,3 s,na
18097,na_noticiero-10-06-2020_114880.0-115530.0,0 s,na
18098,na_noticiero-10-06-2020_117480.0-118280.0,0 s,na
18099,na_noticiero-10-06-2020_118280.0-123260.0,4 s,na
18100,na_noticiero-10-06-2020_1229770.0-1230330.0,0 s,na
18101,na_noticiero-10-06-2020_123260.0-124910.0,1 s,na
18102,na_noticiero-10-06-2020_1233590.0-1237110.0,3 s,na
18103,na_noticiero-10-06-2020_1237110.0-1238740.0,1 s,na
18104,na_noticiero-10-06-2020_1254370.0-1258700.0,4 s,na
18105,na_noticiero-10-06-2020_1258700.0-1260510.0,1 s,na
18106,na_noticiero-10-06-2020_1262130.0-1262900.0,0 s,na
18107,na_noticiero-10-06-2020_1265000.0-1265640.0,0 s,na
18108,na_noticiero-10-06-2020_1283790.0-1284690.0,0 s,na
18109,na_noticiero-10-06-2020_1288000.0-1288510.0,0 s,na
18110,na_noticiero-10-06-2020_1296090.0-1296690.0,0 s,na
18111,na_noticiero-10-06-2020_1303480.0-1304240.0,0 s,na
18112,na_noticiero-10-06-2020_1305590.0-1307000.0,1 s,na
18113,na_noticiero-10-06-2020_1313550.0-1314110.0,0 s,na
18114,na_noticiero-10-06-2020_131720.0-132380.0,0 s,na
18115,na_noticiero-10-06-2020_1327340.0-1328220.0,0 s,na
18116,na_noticiero-10-06-2020_1329210.0-1329820.0,0 s,na
18117,na_noticiero-10-06-2020_1349660.0-1350520.0,0 s,na
18118,na_noticiero-10-06-2020_1357700.0-1358320.0,0 s,na
18119,na_noticiero-10-06-2020_1361680.0-1362200.0,0 s,na
18120,na_noticiero-10-06-2020_1376740.0-1377940.0,1 s,na
18121,na_noticiero-10-06-2020_1377940.0-1387500.0,9 s,na
18122,na_noticiero-10-06-2020_1387500.0-1389230.0,1 s,na
18123,na_noticiero-10-06-2020_1389230.0-1390490.0,1 s,na
18124,na_noticiero-10-06-2020_1390490.0-1391720.0,1 s,na
18125,na_noticiero-10-06-2020_1394380.0-1394920.0,0 s,na
18126,na_noticiero-10-06-2020_1398630.0-1399740.0,1 s,na
18127,na_noticiero-10-06-2020_1413050.0-1413700.0,0 s,na
18128,na_noticiero-10-06-2020_1426300.0-1426870.0,0 s,na
18129,na_noticiero-10-06-2020_1431890.0-1432440.0,0 s,na
18130,na_noticiero-10-06-2020_1438300.0-1438920.0,0 s,na
18131,na_noticiero-10-06-2020_1441420.0-1442210.0,0 s,na
18132,na_noticiero-10-06-2020_1444340.0-1444880.0,0 s,na
18133,na_noticiero-10-06-2020_1471940.0-1472730.0,0 s,na
18134,na_noticiero-10-06-2020_1485040.0-1485600.0,0 s,na
18135,na_noticiero-10-06-2020_1488380.0-1489450.0,1 s,na
18136,na_noticiero-10-06-2020_1491070.0-1491600.0,0 s,na
18137,na_noticiero-10-06-2020_1497610.0-1498160.0,0 s,na
18138,na_noticiero-10-06-2020_1502040.0-1502810.0,0 s,na
18139,na_noticiero-10-06-2020_1504990.0-1505600.0,0 s,na
18140,na_noticiero-10-06-2020_1512300.0-1512830.0,0 s,na
18141,na_noticiero-10-06-2020_1517700.0-1518580.0,0 s,na
18142,na_noticiero-10-06-2020_1520240.0-1520880.0,0 s,na
18143,na_noticiero-10-06-2020_1521550.0-1523070.0,1 s,na
18144,na_noticiero-10-06-2020_1531320.0-1532150.0,0 s,na
18145,na_noticiero-10-06-2020_1534000.0-1534700.0,0 s,na
18146,na_noticiero-10-06-2020_1549780.0-1550990.0,1 s,na
18147,na_noticiero-10-06-2020_1557870.0-1558410.0,0 s,na
18148,na_noticiero-10-06-2020_1562070.0-1562940.0,0 s,na
18149,na_noticiero-10-06-2020_1568630.0-1569210.0,0 s,na
18150,na_noticiero-10-06-2020_1578830.0-1579540.0,0 s,na
18151,na_noticiero-10-06-2020_1586910.0-1588240.0,1 s,na
18152,na_noticiero-10-06-2020_1592040.0-1592730.0,0 s,na
18153,na_noticiero-10-06-2020_159370.0-160210.0,0 s,na
18154,na_noticiero-10-06-2020_1612240.0-1612910.0,0 s,na
18155,na_noticiero-10-06-2020_1616850.0-1617370.0,0 s,na
18156,na_noticiero-10-06-2020_1619570.0-1620100.0,0 s,na
18157,na_noticiero-10-06-2020_1627830.0-1628570.0,0 s,na
18158,na_noticiero-10-06-2020_1641840.0-1643120.0,1 s,na
18159,na_noticiero-10-06-2020_1651790.0-1652440.0,0 s,na
18160,na_noticiero-10-06-2020_1659340.0-1660120.0,0 s,na
18161,na_noticiero-10-06-2020_1669850.0-1670420.0,0 s,na
18162,na_noticiero-10-06-2020_1673970.0-1675620.0,1 s,na
18163,na_noticiero-10-06-2020_167700.0-173100.0,5 s,na
18164,na_noticiero-10-06-2020_1683250.0-1683810.0,0 s,na
18165,na_noticiero-10-06-2020_1688580.0-1689400.0,0 s,na
18166,na_noticiero-10-06-2020_1690110.0-1691130.0,1 s,na
18167,na_noticiero-10-06-2020_1703350.0-1705540.0,2 s,na
18168,na_noticiero-10-06-2020_1710620.0-1711590.0,0 s,na
18169,na_noticiero-10-06-2020_1717080.0-1718040.0,0 s,na
18170,na_noticiero-10-06-2020_1721870.0-1723120.0,1 s,na
18171,na_noticiero-10-06-2020_173100.0-173720.0,0 s,na
18172,na_noticiero-10-06-2020_1733650.0-1734210.0,0 s,na
18173,na_noticiero-10-06-2020_1745890.0-1749810.0,3 s,na
18174,na_noticiero-10-06-2020_1749810.0-1756990.0,7 s,na
18175,na_noticiero-10-06-2020_1756990.0-1757900.0,0 s,na
18176,na_noticiero-10-06-2020_1764570.0-1765380.0,0 s,na
18177,na_noticiero-10-06-2020_1766570.0-1767090.0,0 s,na
18178,na_noticiero-10-06-2020_1771890.0-1772630.0,0 s,na
18179,na_noticiero-10-06-2020_1778110.0-1778640.0,0 s,na
18180,na_noticiero-10-06-2020_1784990.0-1785500.0,0 s,na
18181,na_noticiero-10-06-2020_178600.0-184300.0,5 s,na
18182,na_noticiero-10-06-2020_1790430.0-1791310.0,0 s,na
18183,na_noticiero-10-06-2020_1797480.0-1798340.0,0 s,na
18184,na_noticiero-10-06-2020_1806280.0-1806850.0,0 s,na
18185,na_noticiero-10-06-2020_1809910.0-1810870.0,0 s,na
18186,na_noticiero-10-06-2020_1816920.0-1817480.0,0 s,na
18187,na_noticiero-10-06-2020_1825480.0-1826110.0,0 s,na
18188,na_noticiero-10-06-2020_1827650.0-1828600.0,0 s,na
18189,na_noticiero-10-06-2020_1841690.0-1842210.0,0 s,na
18190,na_noticiero-10-06-2020_184300.0-185590.0,1 s,na
18191,na_noticiero-10-06-2020_1847500.0-1848170.0,0 s,na
18192,na_noticiero-10-06-2020_1875440.0-1876890.0,1 s,na
18193,na_noticiero-10-06-2020_1876890.0-1885270.0,8 s,na
18194,na_noticiero-10-06-2020_1893230.0-1893780.0,0 s,na
18195,na_noticiero-10-06-2020_1897800.0-1898580.0,0 s,na
18196,na_noticiero-10-06-2020_1903020.0-1903600.0,0 s,na
18197,na_noticiero-10-06-2020_1914820.0-1916320.0,1 s,na
18198,na_noticiero-10-06-2020_1916320.0-1922820.0,6 s,na
18199,na_noticiero-10-06-2020_191730.0-198700.0,6 s,na
18200,na_noticiero-10-06-2020_1958420.0-1959080.0,0 s,na
18201,na_noticiero-10-06-2020_1964760.0-1965380.0,0 s,na
18202,na_noticiero-10-06-2020_1973610.0-1974190.0,0 s,na
18203,na_noticiero-10-06-2020_1986740.0-1988700.0,1 s,na
18204,na_noticiero-10-06-2020_198700.0-199370.0,0 s,na
18205,na_noticiero-10-06-2020_2023380.0-2023920.0,0 s,na
18206,na_noticiero-10-06-2020_2027500.0-2028090.0,0 s,na
18207,na_noticiero-10-06-2020_2034480.0-2035090.0,0 s,na
18208,na_noticiero-10-06-2020_2042910.0-2043560.0,0 s,na
18209,na_noticiero-10-06-2020_2047850.0-2048379.0,0 s,na
18210,na_noticiero-10-06-2020_2049000.0-2049530.0000000002,0 s,na
18211,na_noticiero-10-06-2020_2050210.0-2050770.0,0 s,na
18212,na_noticiero-10-06-2020_2052810.0-2053639.0000000002,0 s,na
